wrinkle,tone,elasticity,moisture,skinage
28 ,25 ,31 ,25 ,72 
70 ,68 ,69 ,60 ,32 
72 ,73 ,72 ,76 ,18 
50 ,64 ,56 ,62 ,43 
58 ,49 ,48 ,61 ,39 
52 ,54 ,57 ,55 ,40 
21 ,16 ,29 ,31 ,69 
65 ,62 ,66 ,56 ,27 
31 ,47 ,39 ,31 ,62 
35 ,32 ,46 ,35 ,62 
43 ,44 ,44 ,45 ,49 
21 ,28 ,22 ,28 ,70 
44 ,46 ,46 ,52 ,52 
75 ,78 ,76 ,70 ,20 
33 ,33 ,37 ,36 ,60 
32 ,29 ,26 ,30 ,74 
29 ,28 ,30 ,38 ,56 
70 ,69 ,61 ,59 ,30 
75 ,77 ,82 ,71 ,21 
34 ,41 ,33 ,32 ,60 
32 ,46 ,29 ,42 ,62 
64 ,69 ,17 ,64 ,19 
52 ,33 ,52 ,52 ,52 
46 ,55 ,45 ,51 ,54 
60 ,59 ,49 ,59 ,42 
18 ,27 ,37 ,27 ,72 
64 ,64 ,62 ,64 ,29 
39 ,37 ,27 ,40 ,61 
34 ,44 ,40 ,37 ,64 
54 ,56 ,54 ,57 ,40 
31 ,29 ,42 ,34 ,59 
48 ,49 ,46 ,46 ,52 
45 ,49 ,37 ,44 ,49 
36 ,35 ,40 ,27 ,59 
38 ,34 ,32 ,42 ,61 
86 ,79 ,72 ,77 ,23 
55 ,53 ,59 ,61 ,42 
38 ,36 ,42 ,44 ,65 
29 ,26 ,23 ,18 ,69 
86 ,70 ,75 ,77 ,22 
72 ,56 ,70 ,69 ,32 
50 ,50 ,42 ,46 ,52 
30 ,18 ,21 ,27 ,69 
35 ,27 ,37 ,35 ,59 
35 ,30 ,34 ,28 ,57 
82 ,76 ,77 ,77 ,23 
48 ,44 ,46 ,37 ,49 
26 ,32 ,30 ,21 ,53 
71 ,69 ,67 ,63 ,32 
66 ,56 ,64 ,63 ,27 
39 ,35 ,43 ,48 ,46 
19 ,26 ,19 ,26 ,67 
43 ,46 ,45 ,44 ,49 
47 ,49 ,50 ,47 ,53 
70 ,80 ,71 ,72 ,18 
24 ,43 ,36 ,29 ,58 
48 ,53 ,53 ,57 ,38 
52 ,54 ,68 ,63 ,44 
53 ,41 ,43 ,41 ,50 
79 ,75 ,72 ,74 ,20 
28 ,17 ,16 ,31 ,68 
74 ,72 ,78 ,80 ,21 
26 ,28 ,25 ,29 ,72 
77 ,69 ,73 ,74 ,18 
77 ,78 ,64 ,81 ,20 
63 ,59 ,50 ,58 ,42 
66 ,78 ,79 ,76 ,20 
57 ,60 ,54 ,58 ,42 
37 ,34 ,28 ,33 ,58 
74 ,79 ,75 ,73 ,20 
34 ,34 ,29 ,32 ,57 
29 ,35 ,40 ,29 ,58 
71 ,73 ,72 ,78 ,18 
48 ,57 ,59 ,53 ,39 
33 ,41 ,38 ,37 ,62 
56 ,52 ,52 ,57 ,39 
38 ,36 ,40 ,35 ,62 
55 ,46 ,40 ,45 ,52 
45 ,41 ,37 ,47 ,48 
23 ,29 ,26 ,30 ,72 
71 ,75 ,75 ,74 ,19 
48 ,59 ,49 ,54 ,37 
52 ,61 ,58 ,50 ,40 
55 ,56 ,59 ,62 ,43 
37 ,36 ,39 ,36 ,62 
47 ,52 ,50 ,41 ,52 
49 ,53 ,42 ,51 ,54 
77 ,66 ,67 ,74 ,16 
63 ,64 ,55 ,61 ,26 
75 ,86 ,80 ,76 ,24 
44 ,39 ,41 ,47 ,48 
36 ,35 ,37 ,33 ,60 
43 ,44 ,42 ,43 ,48 
28 ,24 ,27 ,24 ,71 
35 ,30 ,35 ,37 ,59 
61 ,73 ,72 ,67 ,33 
21 ,21 ,28 ,16 ,66 
70 ,77 ,77 ,82 ,22 
51 ,40 ,41 ,47 ,50 
39 ,40 ,36 ,36 ,63 
75 ,81 ,75 ,83 ,23 
26 ,23 ,25 ,25 ,70 
68 ,73 ,58 ,66 ,31 
39 ,32 ,39 ,41 ,63 
44 ,45 ,51 ,42 ,51 
62 ,65 ,59 ,56 ,25 
51 ,42 ,43 ,38 ,49 
79 ,71 ,76 ,73 ,19 
23 ,26 ,26 ,18 ,68 
55 ,58 ,64 ,47 ,41 
23 ,26 ,15 ,23 ,67 
66 ,71 ,58 ,56 ,28 
76 ,77 ,75 ,69 ,19 
54 ,58 ,54 ,61 ,42 
83 ,80 ,72 ,76 ,23 
41 ,42 ,41 ,50 ,48 
71 ,76 ,71 ,83 ,20 
39 ,33 ,38 ,34 ,61 
23 ,32 ,30 ,24 ,72 
73 ,79 ,72 ,76 ,20 
38 ,26 ,32 ,24 ,75 
57 ,73 ,73 ,58 ,30 
71 ,76 ,64 ,62 ,33 
29 ,45 ,36 ,35 ,61 
71 ,72 ,77 ,73 ,18 
64 ,64 ,57 ,69 ,29 
26 ,23 ,28 ,26 ,71 
74 ,76 ,76 ,81 ,22 
40 ,48 ,38 ,45 ,48 
62 ,67 ,70 ,62 ,30 
79 ,73 ,79 ,79 ,22 
60 ,60 ,46 ,57 ,41 
58 ,59 ,62 ,73 ,28 
23 ,26 ,21 ,24 ,68 
60 ,56 ,50 ,59 ,41 
22 ,23 ,27 ,16 ,67 
36 ,41 ,46 ,42 ,46 
67 ,75 ,80 ,78 ,20 
24 ,34 ,20 ,30 ,72 
44 ,50 ,41 ,38 ,48 
35 ,32 ,33 ,34 ,59 
74 ,79 ,70 ,72 ,19 
71 ,74 ,64 ,64 ,33 
27 ,30 ,45 ,45 ,62 
28 ,22 ,22 ,26 ,69 
21 ,17 ,20 ,20 ,64 
70 ,72 ,61 ,62 ,31 
74 ,85 ,73 ,66 ,20 
68 ,66 ,56 ,60 ,27 
39 ,48 ,41 ,46 ,49 
47 ,39 ,34 ,39 ,65 
25 ,31 ,26 ,33 ,54 
33 ,36 ,32 ,43 ,61 
18 ,18 ,20 ,22 ,65 
43 ,49 ,44 ,50 ,52 
19 ,23 ,30 ,25 ,70 
54 ,54 ,49 ,51 ,37 
46 ,41 ,37 ,50 ,48 
42 ,29 ,39 ,31 ,60 
59 ,43 ,52 ,58 ,38 
66 ,52 ,46 ,49 ,38 
75 ,79 ,76 ,80 ,22 
65 ,63 ,62 ,68 ,30 
37 ,40 ,39 ,36 ,63 
41 ,44 ,41 ,42 ,47 
82 ,79 ,77 ,77 ,24 
37 ,38 ,40 ,36 ,63 
66 ,56 ,57 ,63 ,26 
52 ,51 ,62 ,53 ,39 
47 ,44 ,49 ,43 ,51 
32 ,34 ,38 ,31 ,59 
43 ,44 ,54 ,44 ,51 
43 ,54 ,52 ,41 ,53 
50 ,47 ,53 ,59 ,37 
68 ,65 ,63 ,76 ,33 
80 ,75 ,75 ,69 ,20 
30 ,37 ,33 ,42 ,61 
16 ,27 ,19 ,17 ,65 
33 ,54 ,40 ,41 ,47 
25 ,17 ,34 ,23 ,70 
70 ,70 ,66 ,57 ,31 
28 ,22 ,25 ,24 ,70 
62 ,61 ,58 ,69 ,27 
68 ,73 ,76 ,75 ,18 
31 ,30 ,38 ,28 ,57 
30 ,25 ,29 ,29 ,73 
64 ,72 ,65 ,66 ,32 
81 ,85 ,74 ,70 ,22 
46 ,57 ,54 ,61 ,39 
47 ,22 ,36 ,35 ,60 
39 ,31 ,35 ,36 ,60 
22 ,16 ,19 ,28 ,66 
22 ,30 ,18 ,27 ,69 
39 ,42 ,33 ,36 ,62 
62 ,60 ,61 ,52 ,44 
45 ,42 ,54 ,62 ,56 
49 ,45 ,40 ,46 ,50 
39 ,34 ,34 ,37 ,61 
71 ,86 ,69 ,82 ,22 
83 ,68 ,78 ,83 ,23 
20 ,23 ,28 ,34 ,71 
47 ,53 ,52 ,52 ,36 
58 ,68 ,57 ,61 ,26 
43 ,43 ,40 ,44 ,47 
31 ,37 ,34 ,34 ,59 
68 ,65 ,60 ,59 ,28 
29 ,21 ,29 ,28 ,72 
66 ,64 ,67 ,68 ,31 
23 ,21 ,25 ,19 ,67 
78 ,74 ,71 ,77 ,20 
53 ,52 ,53 ,49 ,37 
36 ,37 ,28 ,34 ,59 
72 ,72 ,77 ,76 ,19 
68 ,74 ,65 ,67 ,33 
63 ,64 ,61 ,67 ,29 
42 ,55 ,45 ,45 ,52 
19 ,28 ,28 ,20 ,69 
42 ,36 ,38 ,39 ,64 
53 ,61 ,57 ,44 ,39 
55 ,53 ,56 ,54 ,39 
59 ,66 ,58 ,61 ,26 
53 ,55 ,56 ,56 ,40 
32 ,34 ,38 ,42 ,62 
69 ,52 ,55 ,59 ,24 
38 ,36 ,60 ,44 ,50 
81 ,77 ,69 ,67 ,18 
66 ,73 ,67 ,64 ,32 
44 ,59 ,56 ,57 ,39 
30 ,24 ,31 ,30 ,54 
32 ,30 ,31 ,47 ,60 
60 ,61 ,64 ,70 ,29 
64 ,62 ,74 ,70 ,33 
54 ,54 ,54 ,52 ,39 
60 ,66 ,72 ,68 ,32 
71 ,85 ,82 ,73 ,23 
27 ,25 ,19 ,22 ,68 
77 ,77 ,75 ,74 ,21 
50 ,47 ,46 ,51 ,53 
40 ,35 ,33 ,37 ,61 
55 ,49 ,54 ,58 ,39 
17 ,27 ,25 ,23 ,68 
54 ,42 ,49 ,41 ,51 
40 ,31 ,37 ,36 ,61 
69 ,49 ,60 ,58 ,44 
77 ,68 ,72 ,72 ,17 
79 ,79 ,66 ,81 ,21 
55 ,52 ,56 ,63 ,42 
38 ,38 ,33 ,32 ,60 
37 ,34 ,32 ,40 ,61 
69 ,73 ,75 ,75 ,18 
61 ,68 ,53 ,64 ,26 
61 ,62 ,61 ,62 ,27 
76 ,79 ,71 ,76 ,20 
59 ,59 ,61 ,62 ,45 
47 ,56 ,50 ,50 ,36 
43 ,40 ,36 ,41 ,65 
39 ,46 ,41 ,48 ,48 
29 ,30 ,32 ,38 ,57 
47 ,55 ,67 ,57 ,41 
73 ,72 ,77 ,74 ,19 
74 ,69 ,64 ,65 ,33 
62 ,57 ,55 ,59 ,43 
46 ,43 ,33 ,43 ,46 
44 ,39 ,48 ,44 ,49 
31 ,32 ,32 ,42 ,59 
31 ,34 ,43 ,33 ,60 
31 ,41 ,34 ,38 ,61 
72 ,77 ,67 ,85 ,20 
43 ,33 ,34 ,30 ,60 
32 ,31 ,39 ,31 ,58 
36 ,47 ,51 ,40 ,49 
12 ,20 ,26 ,21 ,65 
33 ,41 ,34 ,26 ,58 
78 ,76 ,79 ,77 ,22 
62 ,72 ,68 ,63 ,31 
27 ,37 ,39 ,36 ,60 
81 ,84 ,81 ,80 ,27 
69 ,61 ,72 ,65 ,32 
37 ,43 ,34 ,29 ,61 
58 ,70 ,66 ,51 ,26 
54 ,48 ,53 ,46 ,55 
35 ,38 ,30 ,35 ,59 
54 ,49 ,51 ,57 ,38 
31 ,23 ,27 ,27 ,72 
75 ,84 ,72 ,69 ,20 
46 ,53 ,46 ,44 ,52 
76 ,60 ,64 ,60 ,30 
59 ,47 ,44 ,50 ,55 
58 ,58 ,48 ,57 ,40 
48 ,43 ,52 ,45 ,52 
72 ,71 ,78 ,72 ,18 
70 ,70 ,74 ,74 ,17 
48 ,59 ,53 ,57 ,39 
26 ,33 ,33 ,28 ,55 
28 ,37 ,36 ,29 ,57 
33 ,34 ,36 ,41 ,61 
31 ,29 ,19 ,29 ,72 
36 ,38 ,45 ,38 ,64 
67 ,70 ,59 ,65 ,30 
32 ,32 ,49 ,31 ,61 
51 ,38 ,38 ,42 ,47 
68 ,60 ,65 ,60 ,28 
74 ,68 ,64 ,67 ,33 
46 ,45 ,49 ,48 ,52 
23 ,32 ,26 ,24 ,71 
19 ,30 ,28 ,28 ,71 
16 ,25 ,27 ,29 ,69 
69 ,71 ,76 ,82 ,20 
65 ,69 ,64 ,64 ,30 
24 ,23 ,35 ,24 ,72 
40 ,28 ,37 ,29 ,58 
39 ,48 ,41 ,40 ,47 
80 ,77 ,75 ,81 ,23 
56 ,51 ,54 ,53 ,39 
76 ,63 ,67 ,59 ,31 
26 ,39 ,35 ,33 ,58 
23 ,28 ,29 ,14 ,69 
37 ,33 ,41 ,39 ,63 
68 ,70 ,71 ,72 ,35 
63 ,60 ,64 ,66 ,28 
79 ,77 ,73 ,74 ,21 
73 ,75 ,79 ,76 ,21 
78 ,64 ,82 ,78 ,21 
66 ,67 ,63 ,68 ,31 
41 ,41 ,47 ,37 ,47 
45 ,48 ,39 ,50 ,51 
47 ,41 ,45 ,39 ,48 
29 ,30 ,32 ,39 ,58 
54 ,70 ,70 ,64 ,30 
48 ,52 ,51 ,47 ,35 
69 ,76 ,79 ,81 ,21 
64 ,58 ,56 ,59 ,44 
51 ,59 ,58 ,57 ,41 
57 ,56 ,59 ,53 ,42 
43 ,39 ,47 ,48 ,49 
35 ,45 ,30 ,37 ,62 
38 ,39 ,34 ,31 ,60 
87 ,62 ,73 ,76 ,20 
74 ,68 ,95 ,79 ,24 
53 ,53 ,51 ,55 ,38 
52 ,62 ,52 ,52 ,39 
46 ,44 ,58 ,42 ,53 
33 ,14 ,18 ,27 ,68 
73 ,80 ,74 ,68 ,19 
73 ,64 ,63 ,70 ,33 
50 ,46 ,48 ,47 ,53 
81 ,74 ,74 ,78 ,22 
21 ,27 ,28 ,19 ,69 
64 ,64 ,58 ,63 ,27 
53 ,63 ,47 ,58 ,40 
52 ,44 ,37 ,44 ,49 
71 ,67 ,73 ,60 ,33 
70 ,69 ,63 ,58 ,30 
49 ,56 ,47 ,58 ,38 
73 ,68 ,63 ,71 ,34 
48 ,55 ,54 ,56 ,38 
30 ,33 ,25 ,28 ,74 
25 ,23 ,28 ,28 ,71 
74 ,70 ,65 ,76 ,16 
41 ,44 ,45 ,47 ,49 
35 ,32 ,26 ,33 ,56 
17 ,17 ,32 ,24 ,67 
16 ,28 ,32 ,34 ,72 
60 ,60 ,54 ,53 ,42 
26 ,25 ,24 ,26 ,70 
73 ,70 ,85 ,76 ,21 
52 ,57 ,52 ,64 ,41 
25 ,26 ,21 ,16 ,67 
67 ,61 ,69 ,72 ,32 
64 ,62 ,68 ,66 ,30 
71 ,66 ,62 ,61 ,30 
46 ,45 ,44 ,42 ,49 
35 ,21 ,14 ,27 ,69 
70 ,68 ,65 ,66 ,32 
34 ,39 ,32 ,36 ,60 
28 ,27 ,15 ,18 ,67 
29 ,42 ,30 ,33 ,58 
78 ,81 ,83 ,74 ,24 
57 ,67 ,67 ,72 ,31 
39 ,39 ,34 ,32 ,61 
23 ,30 ,28 ,26 ,72 
77 ,78 ,72 ,77 ,21 
63 ,71 ,57 ,69 ,30 
34 ,28 ,34 ,28 ,56 
33 ,41 ,31 ,34 ,60 
34 ,39 ,35 ,42 ,62 
31 ,24 ,23 ,26 ,71 
35 ,34 ,32 ,47 ,62 
57 ,60 ,53 ,47 ,39 
53 ,48 ,50 ,46 ,35 
43 ,44 ,45 ,41 ,48 
60 ,63 ,65 ,64 ,28 
33 ,19 ,27 ,33 ,73 
55 ,50 ,55 ,61 ,40 
54 ,57 ,60 ,57 ,42 
44 ,39 ,42 ,41 ,47 
54 ,52 ,58 ,48 ,38 
65 ,56 ,61 ,55 ,44 
41 ,29 ,41 ,36 ,61 
19 ,19 ,33 ,15 ,66 
18 ,31 ,23 ,25 ,69 
77 ,87 ,75 ,78 ,24 
70 ,48 ,67 ,70 ,29 
62 ,56 ,62 ,57 ,44 
23 ,27 ,34 ,32 ,74 
64 ,62 ,66 ,64 ,29 
25 ,31 ,16 ,30 ,71 
52 ,59 ,54 ,53 ,39 
62 ,51 ,60 ,62 ,44 
23 ,24 ,23 ,32 ,70 
49 ,47 ,48 ,44 ,52 
26 ,15 ,25 ,32 ,69 
58 ,64 ,66 ,63 ,28 
52 ,50 ,42 ,41 ,51 
28 ,22 ,30 ,28 ,72 
39 ,45 ,39 ,54 ,49 
31 ,32 ,29 ,26 ,74 
74 ,71 ,77 ,79 ,20 
23 ,28 ,28 ,26 ,71 
65 ,81 ,76 ,77 ,20 
44 ,59 ,62 ,51 ,39 
45 ,43 ,51 ,39 ,49 
34 ,33 ,36 ,39 ,60 
76 ,75 ,69 ,78 ,19 
75 ,76 ,76 ,76 ,21 
84 ,68 ,75 ,71 ,20 
65 ,63 ,65 ,69 ,31 
41 ,27 ,33 ,28 ,57 
41 ,37 ,38 ,39 ,64 
25 ,32 ,32 ,32 ,56 
79 ,78 ,78 ,85 ,25 
41 ,39 ,45 ,45 ,48 
83 ,67 ,74 ,77 ,20 
25 ,21 ,13 ,19 ,65 
40 ,38 ,34 ,44 ,64 
78 ,67 ,71 ,79 ,19 
71 ,80 ,73 ,87 ,22 
38 ,40 ,41 ,33 ,63 
68 ,65 ,59 ,66 ,29 
61 ,64 ,73 ,70 ,12 
27 ,18 ,22 ,20 ,67 
83 ,75 ,76 ,79 ,23 
51 ,50 ,33 ,52 ,52 
65 ,60 ,67 ,65 ,30 
29 ,34 ,33 ,37 ,58 
69 ,73 ,73 ,75 ,18 
65 ,62 ,62 ,61 ,28 
79 ,76 ,81 ,67 ,21 
57 ,54 ,57 ,55 ,41 
33 ,40 ,36 ,43 ,63 
29 ,24 ,28 ,30 ,73 
65 ,69 ,54 ,66 ,28 
55 ,55 ,60 ,59 ,42 
39 ,52 ,47 ,40 ,50 
60 ,61 ,60 ,57 ,45 
39 ,51 ,46 ,48 ,51 
33 ,31 ,28 ,36 ,57 
70 ,70 ,73 ,76 ,17 
68 ,65 ,57 ,65 ,29 
63 ,78 ,73 ,68 ,16 
47 ,51 ,51 ,58 ,37 
53 ,45 ,47 ,42 ,52 
42 ,57 ,48 ,45 ,53 
71 ,72 ,73 ,74 ,18 
61 ,64 ,64 ,63 ,28 
74 ,80 ,77 ,76 ,22 
51 ,49 ,59 ,49 ,37 
21 ,29 ,27 ,24 ,70 
61 ,56 ,58 ,52 ,42 
35 ,36 ,31 ,40 ,61 
39 ,37 ,32 ,35 ,61 
30 ,30 ,15 ,24 ,70 
47 ,45 ,39 ,44 ,49 
33 ,44 ,38 ,35 ,62 
32 ,29 ,30 ,40 ,58 
32 ,27 ,29 ,20 ,72 
71 ,73 ,68 ,77 ,17 
81 ,84 ,79 ,87 ,28 
79 ,68 ,80 ,72 ,20 
50 ,55 ,59 ,55 ,40 
50 ,40 ,42 ,43 ,49 
29 ,29 ,33 ,42 ,58 
48 ,45 ,42 ,45 ,50 
24 ,18 ,33 ,24 ,70 
33 ,28 ,27 ,18 ,72 
35 ,38 ,36 ,30 ,60 
68 ,69 ,73 ,67 ,34 
58 ,54 ,58 ,57 ,42 
22 ,25 ,32 ,18 ,69 
32 ,34 ,36 ,36 ,60 
80 ,74 ,88 ,68 ,22 
30 ,27 ,19 ,29 ,71 
53 ,60 ,57 ,53 ,41 
30 ,31 ,27 ,28 ,74 
49 ,47 ,44 ,49 ,52 
71 ,77 ,74 ,70 ,18 
71 ,71 ,74 ,75 ,18 
61 ,48 ,59 ,67 ,44 
42 ,36 ,32 ,43 ,63 
24 ,32 ,33 ,32 ,55 
29 ,27 ,36 ,36 ,57 
42 ,34 ,35 ,37 ,62 
20 ,27 ,26 ,29 ,70 
42 ,38 ,43 ,44 ,47 
74 ,60 ,60 ,68 ,31 
26 ,27 ,27 ,29 ,72 
41 ,34 ,37 ,33 ,61 
75 ,76 ,77 ,71 ,20 
55 ,54 ,67 ,76 ,28 
39 ,30 ,38 ,37 ,61 
58 ,59 ,61 ,49 ,42 
74 ,64 ,75 ,72 ,16 
59 ,67 ,61 ,60 ,27 
51 ,60 ,49 ,51 ,38 
57 ,56 ,56 ,59 ,42 
38 ,37 ,42 ,31 ,62 
56 ,56 ,55 ,59 ,41 
70 ,65 ,68 ,64 ,31 
71 ,68 ,72 ,59 ,33 
42 ,51 ,45 ,52 ,52 
32 ,22 ,29 ,23 ,72 
58 ,62 ,51 ,55 ,42 
77 ,68 ,74 ,79 ,20 
73 ,59 ,55 ,62 ,27 
78 ,82 ,76 ,77 ,23 
55 ,64 ,65 ,59 ,26 
35 ,27 ,34 ,30 ,56 
74 ,80 ,72 ,72 ,20 
46 ,43 ,41 ,44 ,48 
26 ,21 ,24 ,17 ,67 
56 ,51 ,54 ,53 ,39 
40 ,37 ,44 ,32 ,63 
40 ,49 ,52 ,50 ,53 
57 ,60 ,62 ,66 ,26 
31 ,33 ,34 ,32 ,57 
64 ,62 ,64 ,59 ,27 
48 ,45 ,36 ,48 ,49 
49 ,46 ,49 ,35 ,50 
45 ,35 ,43 ,50 ,48 
74 ,69 ,68 ,67 ,34 
44 ,34 ,41 ,39 ,45 
31 ,31 ,35 ,31 ,57 
38 ,33 ,40 ,35 ,62 
28 ,25 ,27 ,23 ,71 
33 ,36 ,40 ,46 ,64 
66 ,63 ,66 ,60 ,29 
61 ,67 ,81 ,66 ,14 
64 ,62 ,65 ,75 ,32 
71 ,69 ,79 ,70 ,17 
76 ,75 ,68 ,71 ,18 
31 ,32 ,33 ,34 ,57 
38 ,37 ,43 ,33 ,63 
26 ,28 ,18 ,21 ,68 
45 ,50 ,50 ,37 ,50 
21 ,23 ,16 ,30 ,68 
45 ,51 ,41 ,49 ,52 
36 ,32 ,39 ,34 ,61 
27 ,26 ,17 ,26 ,69 
69 ,58 ,69 ,73 ,12 
78 ,72 ,72 ,77 ,20 
51 ,35 ,48 ,45 ,50 
86 ,79 ,80 ,74 ,25 
35 ,33 ,37 ,48 ,63 
78 ,78 ,80 ,78 ,24 
45 ,43 ,49 ,41 ,50 
58 ,67 ,69 ,55 ,27 
63 ,60 ,61 ,66 ,28 
67 ,60 ,66 ,65 ,30 
72 ,70 ,70 ,63 ,34 
45 ,57 ,48 ,57 ,37 
25 ,24 ,19 ,20 ,67 
70 ,76 ,72 ,84 ,21 
31 ,40 ,41 ,25 ,59 
27 ,25 ,25 ,33 ,73 
54 ,54 ,62 ,60 ,43 
37 ,54 ,34 ,47 ,48 
37 ,29 ,40 ,31 ,59 
54 ,55 ,54 ,53 ,39 
46 ,43 ,52 ,47 ,52 
63 ,63 ,80 ,63 ,32 
52 ,50 ,50 ,36 ,52 
68 ,65 ,79 ,72 ,16 
55 ,56 ,45 ,55 ,38 
45 ,40 ,37 ,41 ,46 
57 ,59 ,58 ,56 ,43 
32 ,40 ,35 ,30 ,59 
72 ,62 ,65 ,66 ,31 
56 ,64 ,52 ,48 ,40 
72 ,66 ,60 ,65 ,31 
54 ,51 ,59 ,55 ,40 
74 ,62 ,79 ,71 ,17 
69 ,78 ,78 ,71 ,19 
69 ,67 ,64 ,63 ,31 
67 ,71 ,54 ,61 ,28 
69 ,61 ,67 ,67 ,31 
20 ,27 ,37 ,25 ,72 
71 ,83 ,75 ,68 ,19 
70 ,62 ,67 ,68 ,32 
48 ,42 ,45 ,55 ,52 
34 ,39 ,23 ,46 ,60 
41 ,42 ,34 ,35 ,63 
69 ,67 ,62 ,64 ,31 
39 ,33 ,38 ,37 ,62 
41 ,45 ,46 ,51 ,51 
48 ,46 ,44 ,50 ,52 
40 ,42 ,50 ,45 ,49 
75 ,69 ,56 ,66 ,31 
41 ,38 ,40 ,39 ,64 
56 ,52 ,59 ,51 ,39 
58 ,53 ,55 ,54 ,40 
40 ,41 ,44 ,50 ,49 
29 ,38 ,35 ,47 ,62 
23 ,20 ,29 ,27 ,70 
27 ,25 ,15 ,22 ,67 
29 ,23 ,27 ,23 ,71 
68 ,70 ,69 ,67 ,34 
72 ,64 ,67 ,61 ,31 
62 ,77 ,62 ,52 ,28 
25 ,35 ,29 ,17 ,72 
43 ,29 ,40 ,32 ,61 
63 ,65 ,65 ,63 ,29 
55 ,63 ,59 ,58 ,44 
42 ,32 ,31 ,32 ,59 
61 ,67 ,58 ,69 ,29 
47 ,50 ,48 ,52 ,34 
54 ,58 ,55 ,55 ,41 
27 ,32 ,38 ,34 ,58 
25 ,24 ,27 ,35 ,73 
65 ,61 ,70 ,58 ,29 
27 ,23 ,26 ,16 ,68 
66 ,60 ,68 ,65 ,30 
67 ,59 ,59 ,55 ,45 
62 ,70 ,59 ,80 ,33 
56 ,44 ,50 ,49 ,35 
35 ,35 ,35 ,42 ,62 
54 ,59 ,54 ,55 ,40 
75 ,73 ,72 ,64 ,16 
76 ,87 ,61 ,78 ,20 
72 ,66 ,68 ,69 ,34 
45 ,40 ,48 ,44 ,49 
63 ,72 ,61 ,59 ,29 
32 ,23 ,20 ,30 ,71 
41 ,50 ,48 ,51 ,33 
47 ,46 ,48 ,39 ,50 
33 ,18 ,18 ,19 ,67 
26 ,30 ,26 ,25 ,72 
54 ,60 ,63 ,49 ,42 
40 ,43 ,41 ,48 ,48 
62 ,58 ,75 ,71 ,32 
28 ,25 ,24 ,28 ,71 
49 ,48 ,44 ,39 ,50 
43 ,38 ,34 ,34 ,62 
38 ,32 ,28 ,18 ,74 
59 ,63 ,54 ,56 ,43 
20 ,20 ,27 ,21 ,67 
30 ,23 ,31 ,19 ,71 
52 ,44 ,46 ,44 ,52 
55 ,57 ,41 ,49 ,35 
40 ,55 ,42 ,40 ,49 
71 ,55 ,60 ,62 ,27 
32 ,32 ,37 ,33 ,59 
61 ,69 ,75 ,68 ,33 
20 ,25 ,22 ,18 ,66 
52 ,47 ,44 ,46 ,52 
38 ,44 ,37 ,34 ,63 
47 ,51 ,51 ,62 ,38 
55 ,54 ,64 ,56 ,42 
44 ,49 ,47 ,42 ,51 
60 ,57 ,68 ,70 ,29 
33 ,44 ,46 ,49 ,48 
74 ,79 ,71 ,69 ,18 
44 ,44 ,48 ,46 ,50 
51 ,41 ,55 ,36 ,51 
23 ,24 ,32 ,25 ,71 
45 ,40 ,52 ,45 ,50 
51 ,43 ,48 ,37 ,50 
22 ,26 ,28 ,22 ,70 
49 ,64 ,55 ,59 ,42 
53 ,53 ,56 ,55 ,40 
36 ,42 ,28 ,35 ,61 
72 ,72 ,75 ,78 ,19 
32 ,28 ,22 ,28 ,72 
80 ,77 ,70 ,81 ,22 
30 ,30 ,33 ,32 ,56 
24 ,22 ,22 ,30 ,69 
59 ,56 ,55 ,50 ,40 
55 ,53 ,48 ,48 ,56 
27 ,32 ,25 ,27 ,73 
34 ,28 ,24 ,37 ,56 
54 ,49 ,57 ,56 ,39 
52 ,63 ,54 ,55 ,41 
28 ,17 ,26 ,21 ,68 
50 ,58 ,74 ,58 ,45 
81 ,79 ,84 ,69 ,23 
40 ,50 ,48 ,44 ,51 
46 ,46 ,43 ,42 ,49 
27 ,19 ,32 ,27 ,71 
32 ,44 ,38 ,27 ,60 
60 ,63 ,70 ,69 ,31 
90 ,73 ,79 ,76 ,24 
65 ,56 ,54 ,58 ,43 
15 ,25 ,32 ,22 ,69 
68 ,74 ,73 ,68 ,16 
31 ,32 ,24 ,28 ,74 
49 ,49 ,38 ,43 ,50 
60 ,58 ,63 ,75 ,29 
61 ,60 ,49 ,40 ,37 
36 ,30 ,45 ,36 ,62 
67 ,67 ,69 ,69 ,33 
18 ,17 ,24 ,20 ,65 
27 ,27 ,17 ,20 ,68 
18 ,33 ,26 ,23 ,70 
18 ,23 ,25 ,25 ,68 
74 ,66 ,70 ,68 ,35 
52 ,43 ,51 ,30 ,49 
26 ,24 ,30 ,27 ,72 
54 ,51 ,60 ,51 ,39 
75 ,68 ,81 ,82 ,21 
24 ,31 ,23 ,13 ,68 
67 ,78 ,76 ,76 ,19 
85 ,76 ,71 ,66 ,20 
48 ,40 ,39 ,40 ,47 
35 ,33 ,35 ,40 ,61 
35 ,29 ,30 ,32 ,57 
26 ,21 ,21 ,21 ,67 
53 ,40 ,44 ,47 ,51 
25 ,35 ,32 ,27 ,55 
52 ,48 ,44 ,45 ,52 
72 ,73 ,85 ,70 ,20 
60 ,70 ,62 ,70 ,30 
79 ,73 ,81 ,69 ,20 
33 ,31 ,35 ,34 ,58 
35 ,34 ,37 ,34 ,60 
27 ,30 ,26 ,28 ,73 
46 ,43 ,54 ,46 ,52 
